Zip Code,2019,2020,2021,2022,2023,2024,2025
90001,0.023097978119743953,0.048647313262038375,0.08624377114030882,0.11741009258185676,0.20817635255476713,0.39125870726766043,0.7338340134799557
90002,0.06010524960774697,0.08333479176383932,0.10109593425374402,0.15527016092654192,0.2593746424834427,0.45436795806498065,0.8191861476662774
90003,0.03486656450473091,0.05386412571983205,0.06595668516473568,0.13113706800889205,0.2581965668123586,0.4312280994197248,0.8039204287599739
90004,0.1921759274403907,0.27126220099995335,0.36828994797139003,0.521316280771355,0.7309223691397737,1.0684187063628645,1.4165501494223156
90005,0.16717551692764532,0.2769001365841722,0.4241513586428177,0.6835237920331027,1.1638107652882603,1.8859970743359378,2.669924902250358
90006,0.14987074441660092,0.17119360901270111,0.22431408176070805,0.4050838333303986,0.6864158963977983,1.3058109164901386,2.1188128120563934
90007,0.5586069474232298,0.3202076818380068,0.4203693180534908,0.5919783785976271,0.8647603891562885,1.6953880050010726,2.7193177543433382
90008,0.21952905868376463,0.3077582193636386,0.4368814951563758,0.6622144164270864,1.0615284286536728,1.4707384119317106,2.1818286871098924
90010,0.07299184653219072,0.07704941948136036,0.14612054225865917,0.20539594775828413,0.2996590676047833,0.43667526414496527,0.5301552881264572
90011,0.03868375356509874,0.06346762419968588,0.09584083819610192,0.14288807825535002,0.23083936927056542,0.3939267333095668,0.7352505169798309
90012,1.0938437279928137,0.8745529492927571,1.0991726096140273,1.2614972405663687,1.3952209302809346,1.8719187283093293,2.782354776542181
90013,0.7831489388362612,0.6022761322047454,1.1482672566830623,1.7288943647873958,2.347639635273902,2.8409604126161576,3.4816347827594805
90014,0.3952328628720831,0.7674253240608725,1.248223224689331,1.5824173352564292,1.933852792776094,2.6261319792165145,3.5336922955634016
90015,0.3214418155267047,0.44653413211213827,0.6919951657333513,1.0713695404671406,1.3642526432990376,1.8664688372125644,2.649271629449759
90016,0.1450708242659544,0.2247824483275837,0.32599146303501075,0.51373132878528,0.7748587060216692,1.277236248537475,1.8140069594060053
90017,1.9735249830087573,0.8268041212790744,0.761131270576986,1.0198519609355152,1.5152847902784967,2.0813894699985567,2.8736286398284294
90018,0.15917142954484603,0.2255687950970453,0.291081454969322,0.45457688890373693,0.6508719451974345,1.0425903459368355,1.5358123643267743
90019,0.18852339587259853,0.3137077929865321,0.4314960089332667,0.6456599767958658,1.0053453716574559,1.42838293444592,1.9319691975723163
90020,0.1424651241498834,0.192812433732972,0.31315575630413406,0.4815003857482111,0.70908123540091,1.114402439611902,1.5921583731361375
90021,0.25403323870858746,0.4100145640480248,0.5718628066393462,0.6926434982915469,0.9805043936821467,1.3676956404758374,1.8702164691747725
90022,0.04593807629258309,0.07413301271473247,0.10169130064344434,0.14802244332507608,0.2162419610309976,0.3639854116241731,0.5956238192637648
90023,0.06317753589235377,0.10292604391389702,0.12875256354829664,0.17706029239162988,0.28954529397593376,0.5341507197290193,0.7830627654997063
90024,0.2627179319932064,0.36135098459965376,0.5053930636690593,0.6498022566086361,0.8805667203972717,1.166443968299958,1.4988423269745925
90025,0.13406314497782734,0.20452702288903968,0.2810283185884147,0.40470563710172064,0.5381354571305871,0.7423894662705496,0.956368768988003
90026,0.24643677024720934,0.37715507859546393,0.5057738805145914,0.6895971066974543,0.9737960186330293,1.3017228790853375,1.704552102186232
90027,0.25885325962752215,0.36862863323430506,0.4911562940981741,0.6580280481683359,0.8779094990606126,1.1842483809309077,1.5009413301549017
90028,0.2740557496386748,0.4613734262400187,0.7080746387398441,0.9610739405546743,1.5196996805282557,2.132722217002518,3.1066132103385566
90029,0.1742455991632533,0.2318323380207839,0.30602802877178753,0.5040783536127441,0.7481294357143057,1.179364876786131,1.7320751339955278
90031,0.1412470183870862,0.242122711996236,0.3495283457598849,0.4739662022731466,0.7881545759191683,1.2634776491854756,1.6840986894421703
90032,0.23746678062924612,0.2528555588439171,0.33468747959427264,0.4645802838291304,0.6972703433424872,1.0610750031719027,1.4902964181078533
90033,0.07949934041507736,0.10585125027941909,0.15129701845565843,0.2589908672325368,0.37940629828740197,0.6739734348479727,0.9582507436308216
90034,0.19670744289230394,0.2731680650688517,0.38734591407572483,0.5441141767378969,0.7982605295594418,1.186540301105528,1.6411845091064086
90035,0.22129961009434754,0.300743294051565,0.43041376555530614,0.6716888917834614,0.9146919894909411,1.305846768618974,1.8980943536411903
90036,0.17130399830438633,0.2678451908375907,0.39471757059042634,0.6015844580963806,0.8486082563218712,1.2478920849353696,1.6449642207561193
90037,0.0723841716773183,0.10023300605077629,0.10571633157539341,0.18577697098400792,0.3256551513986876,0.5807928102594614,1.0029805296503085
90038,0.21533282300223225,0.33241517925020325,0.4553384349671098,0.713990796076106,1.0862959934635377,1.604455879691534,2.240651020486465
90039,0.2652672383845457,0.42832261552491196,0.5450559633046606,0.6813199541308257,0.9127789288772478,1.274255588100579,1.589199816582428
90040,0.10044733581175269,0.1283821639061337,0.1413673079298566,0.17164713173961196,0.26268450497362983,0.3881140256396206,0.5453903053018668
90041,0.20866464857254957,0.34566475988124207,0.47842824814247203,0.6393468577957323,0.9156680618307429,1.2532977174906832,1.5727952218940564
90042,0.21922325740373838,0.33089701787093584,0.4187621644891141,0.5986642771344277,0.8936278155425317,1.284412670205649,1.646738986542075
90043,0.14443818756471277,0.25108113095361734,0.34783725526152076,0.5178775125878146,0.8206416786507151,1.236351674326312,1.8232265253627693
90044,0.04256082632936258,0.06339601307454076,0.09341593709587413,0.18338082945500278,0.33019167904529617,0.5244859422262907,0.9267837080293455
