Zip Code,2019,2020,2021,2022,2023,2024,2025
90001,0.1449520586576424,0.17766497461928935,0.18386914833615342,0.1545403271291596,0.16356457980823463,0.20135363790186125,0.23632261703327692
90002,0.19571347997743938,0.22617033276931753,0.20078962210941906,0.17371686407219403,0.19063733784545966,0.21771009588268472,0.24985899605188946
90003,0.15002820078962212,0.17653694303440495,0.15679639029892836,0.15397631133671744,0.17766497461928935,0.19740552735476594,0.23181049069373943
90004,0.7129159616469262,0.7247602932882121,0.733784545967287,0.7450648618161309,0.7315284827975184,0.7382966723068246,0.7354765933446137
90005,0.5679639029892837,0.6249294980259448,0.6621545403271292,0.6937394247038917,0.7332205301748449,0.7676254935138184,0.7924421883812747
90006,0.37112239142695996,0.36266215454032713,0.3513818386914834,0.39537507050197407,0.4213197969543147,0.48166948674562887,0.5188945290468133
90007,0.6446700507614214,0.45516074450084604,0.4450084602368866,0.43372814438804286,0.4269599548787366,0.4946418499717992,0.5250987027636774
90008,0.6395939086294417,0.6604624929498026,0.6756909193457417,0.697687535250987,0.7225042301184433,0.7072758037225042,0.7388606880992667
90010,0.7727016356457981,0.7225042301184433,0.8020304568527918,0.8212069937958263,0.8341793570219966,0.8409475465313029,0.817258883248731
90011,0.1562323745064862,0.19120135363790186,0.18104906937394247,0.16300056401579244,0.16300056401579244,0.18217710095882686,0.21432600112803157
90012,0.9328821206993796,0.8550479413423576,0.8426395939086294,0.817258883248731,0.7507050197405527,0.7320924985899605,0.7659334461364918
90013,0.9272419627749577,0.8358714043993232,0.9108855047941342,0.9396503102086858,0.9385222786238014,0.9193457416807671,0.9125775521714607
90014,0.8228990411731528,0.901297236322617,0.9357021996615905,0.937394247038917,0.922165820642978,0.9187817258883249,0.9323181049069373
90015,0.7710095882684715,0.7868020304568528,0.817258883248731,0.8612521150592216,0.8437676254935138,0.8313592780597857,0.8595600676818951
90016,0.5205865764241399,0.5690919345741681,0.589960518894529,0.6153412295544275,0.6080090242526791,0.6390298928369994,0.6570783981951495
90017,0.9892836999435984,0.8883248730964467,0.805414551607445,0.8093626621545403,0.8285391990975748,0.817258883248731,0.8347433728144388
90018,0.4844895657078398,0.5155104342921601,0.5087422447828539,0.5245346869712352,0.505922165820643,0.523970671178793,0.5369430344049634
90019,0.6271855611957134,0.6858432036097011,0.6993795826283136,0.7174280879864636,0.7309644670050761,0.7270163564579808,0.7320924985899605
90020,0.6051889452904682,0.6181613085166384,0.6666666666666666,0.6880992667794699,0.6892272983643543,0.7089678510998308,0.7292724196277496
90021,0.7811618725324309,0.8234630569655951,0.8330513254371122,0.8245910885504795,0.8279751833051325,0.8206429780033841,0.8375634517766497
90022,0.20530174844895657,0.2611393119007332,0.2526790750141004,0.23406655386350816,0.2137619853355894,0.242526790750141,0.2571912013536379
90023,0.21658206429780033,0.27749576988155666,0.25098702763677383,0.22447828539199097,0.23068245910885504,0.27411167512690354,0.2650874224478285
90024,0.9289340101522843,0.9385222786238014,0.9481105470953187,0.952058657642414,0.9599548787366047,0.9605188945290468,0.9633389734912577
90025,0.8527918781725888,0.8888888888888888,0.8945290468133108,0.9165256627185561,0.9069373942470389,0.9069373942470389,0.9108855047941342
90026,0.7134799774393683,0.7439368302312465,0.7478849407783418,0.7501410039481106,0.7445008460236887,0.7202481669486746,0.7157360406091371
90027,0.8347433728144388,0.8499717992103779,0.8516638465877044,0.8663282571912013,0.8589960518894529,0.8443316412859561,0.8358714043993232
90028,0.6920473773265652,0.7461928934010152,0.7834179357021996,0.7851099830795262,0.8121827411167513,0.8087986463620981,0.8426395939086294
90029,0.5177664974619289,0.5307388606880993,0.530174844895657,0.55668358714044,0.5493513818386915,0.565707839819515,0.5815002820078963
90031,0.4602368866328257,0.5318668922729837,0.5561195713479977,0.5363790186125211,0.5578116187253243,0.5781161872532431,0.5696559503666103
90032,0.6209813874788495,0.5747320924985899,0.5758601240834743,0.5606316976875353,0.5583756345177665,0.562887760857304,0.5707839819514946
90033,0.2430908065425832,0.27805978567399886,0.28031584884376765,0.2955442752397067,0.27862380146644106,0.32656514382402707,0.3124647490129724
90034,0.7535250987027636,0.7659334461364918,0.7828539199097575,0.7958262831359278,0.7969543147208121,0.8110547095318669,0.8285391990975748
90035,0.8138747884940778,0.8223350253807107,0.838127467569092,0.8888888888888888,0.8826847151720248,0.8877608573040046,0.9159616469261139
90036,0.787366046249295,0.8206429780033841,0.8432036097010717,0.8883248730964467,0.8905809362662155,0.9024252679075014,0.9080654258319233
90037,0.2137619853355894,0.24647490129723632,0.20135363790186125,0.20135363790186125,0.2182741116751269,0.25662718556119574,0.2859560067681895
90038,0.622673434856176,0.667794698251551,0.6734348561759729,0.7033276931754089,0.7157360406091371,0.7168640721940215,0.7326565143824028
90039,0.8330513254371122,0.8776085730400451,0.8685843203609701,0.8668922729836436,0.8606880992667795,0.8567399887196842,0.8432036097010717
90040,0.5499153976311336,0.5493513818386915,0.5064861816130851,0.45290468133107725,0.4608009024252679,0.45967287084038355,0.45234066553863506
90041,0.7309644670050761,0.7851099830795262,0.7941342357586012,0.7986463620981388,0.7958262831359278,0.7890580936266215,0.7727016356457981
90042,0.6683587140439933,0.7044557247602933,0.6937394247038917,0.6993795826283136,0.7021996615905245,0.7021996615905245,0.6892272983643543
90043,0.5403271291596164,0.6085730400451212,0.622673434856176,0.6350817822899041,0.6491821771009588,0.652566271855612,0.6875352509870276
90044,0.164692611393119,0.19627749576988154,0.19289340101522842,0.21094190637337845,0.23745064861816131,0.25098702763677383,0.281443880428652
90045,0.5047941342357586,0.530174844895657,0.5984207557811618,0.5307388606880993,0.7078398195149465,0.8905809362662155,0.8894529046813311
90046,0.8759165256627186,0.8939650310208686,0.9142695995487874,0.9244218838127467,0.924985899605189,0.9137055837563451,0.9142695995487874
