Zip Code,2019,2020,2021,2022,2023,2024,2025
91205,4836.540542866349,5783.904154355633,7229.880192944543,13312.951803559949,22986.032889292648,39141.075527320456,59783.63000924487
91206,5678.406965735014,7616.062423237009,9203.863423134479,13590.50008386816,20560.677354604504,32751.759608054555,47445.64682744469
91207,1606.7520346088263,2178.384969998505,2904.5132933313403,4001.4305477277508,5978.971513400152,8219.15463857592,10969.172543964103
91208,2837.08107365122,4029.944706890937,4900.412763579379,6867.025780542157,10558.455132054254,15394.38878032338,19924.046630868794
91210,258.68672567181636,352.75462591611324,376.27160097718746,540.8904264047069,681.9922767711523,823.0941271375975,705.5092518322265
91214,4132.26284112438,6301.70083271468,8326.509624865626,13657.128689916077,22355.5419704829,34070.507125070515,44669.761312554554
91301,3659.9823229581943,5777.543524098293,7411.464203990343,11019.161065191993,16012.4226629421,21763.82345616212,28417.148464682552
91302,3740.7743557219073,4665.527186881231,5882.621235632855,8281.012449349293,11896.497711817357,16335.311301382108,20183.476308464455
91303,2231.8032198466863,3769.2676601855146,4860.371456555005,9621.551658894603,16416.15257265007,26533.66050262171,39230.14104219397
91304,5794.7814564209075,9151.51461715253,12755.586010780167,21271.08802905723,33355.32740769108,52223.70117432988,72752.77450469907
91306,4270.2843309550035,5903.040104555447,8833.62739050496,17206.73392178928,28719.75540230522,44377.46461580691,63844.937301042955
91307,4888.456550862228,6999.813271273541,8711.724125661092,13771.371761962077,20714.121338089368,30376.907049521324,41808.66731048708
91311,4969.0808757263,7137.407076043231,10367.309645265328,16465.727083656697,25861.807285030067,39165.39199322457,54253.328470429886
91316,4323.41024326033,5764.546991013774,7611.003449072873,11664.200552129432,17038.439673959983,24244.1234127272,32200.399207616007
91320,7205.487449218902,10628.9901925045,13604.390482480465,18623.137959548356,26545.58933406267,37067.034937772856,47534.70824708589
91321,3635.154778700626,5018.44376528582,6433.902263186948,9683.02290609636,15473.534942964612,23837.607885107645,33070.257632780915
91324,3555.2543890018856,4850.813191773759,7080.379503520705,11509.382852531528,18650.020905018366,28592.681484430417,40162.32288592808
91325,5737.879923802449,7305.60667893973,9155.524250001723,14579.858822776714,23390.483186648235,36308.55164897943,50480.801515420455
91326,8414.90126773071,13220.785799191794,18284.457240386422,27343.825782450996,42939.93382133045,64225.76722504314,82086.71739943874
91330,134787.581007243,3851.073743064086,1925.536871532043,1925.536871532043,0.0,3851.073743064086,11553.221229192259
91331,3197.2589202225017,5387.973365560142,7460.270813852503,15512.626612931397,27354.32631745918,45116.87587425085,74010.62315329864
91335,6725.399625794539,9060.60782919542,13404.095087521062,24472.981971641242,41846.9310049438,66646.84212506117,99293.05280860548
91340,2006.3822153874312,2765.553864452946,3578.952059880283,6181.826285247761,9218.512881509818,15346.112620395757,24673.078594629224
91342,7188.749336135263,9762.499098455293,14821.248631291219,25959.372602710668,44197.49591846124,71088.74343511536,104014.99039445094
91343,6492.718661735842,9152.929780085944,12579.642407113193,20605.36408620333,33365.35978947586,52978.78074680287,79445.6269581844
91344,8989.008008185125,12073.2131019026,15104.696741026615,23856.458203541162,39330.20512672201,60576.95132788685,85066.06698654954
91345,1151.7642401584792,1628.3563395344017,2621.2565465675734,5163.081076572493,8300.645730797316,14416.911006121654,19897.720148944765
91350,5232.696657276274,8951.25130308537,13293.276188910362,21309.322131971887,34914.3334408902,50412.02226414248,64195.16792735105
91351,3780.6697623695068,5040.893016492676,6481.148164062012,11017.95187890542,20199.578444659935,29885.29431206372,41803.405658199976
91352,4546.8603984458905,5103.6188145821225,6681.100993634777,11506.340600148784,21620.785159956988,37070.83120773741,54701.51438538475
91354,5973.27638379134,9457.68760766962,12485.806885563841,18832.413043342138,27543.44110303784,40983.31296656835,54340.22265810177
91355,5340.225476030876,7091.8194321690025,9099.74421115661,13072.871965323582,18925.759087053422,28260.473219155392,37402.939234120255
91356,4971.8491081094335,7357.66931770557,9910.330101399339,15199.176300294273,23257.576029209897,32650.70035090658,43528.70578207218
91360,4795.465260622843,7015.200272090186,9172.112594553735,13527.819032150031,20124.201377548266,30678.41313018544,40771.92516346147
91361,2071.1010648836295,3033.1609143779606,3921.7300809248077,5678.825500487372,7950.35570068232,10495.805719136071,13027.893795235734
91362,4659.003734418493,7217.545353559583,9396.21616461859,13485.413686913958,19507.483262097576,27138.41743621707,34534.72552299176
