Year,Zip Code,Total,BEVs,PHEVs,EV_Share,EV_PHEV_Total,EV_PHEV_Share
2021,90001,33465,36.0,64.0,0.0010757507844016136,100.0,0.0029881966233378156
2021,90002,30842,37.0,52.0,0.0011996627974839504,89.0,0.002885675377731665
2021,90003,40896,30.0,52.0,0.0007335680751173709,82.0,0.0020050860719874803
2021,90004,31339,439.0,305.0,0.014008104917195827,744.0,0.023740387376751014
2021,90005,16614,169.0,159.0,0.010172143974960876,328.0,0.01974238593956904
2021,90006,27436,76.0,119.0,0.002770083102493075,195.0,0.007107450065607231
2021,90007,16196,68.0,53.0,0.0041985675475426035,121.0,0.007470980489009632
2021,90008,18828,206.0,156.0,0.010941151476524325,362.0,0.019226683662630126
2021,90010,5891,114.0,48.0,0.019351553216771344,162.0,0.027499575623832966
2021,90011,56172,60.0,65.0,0.0010681478316599017,125.0,0.0022253079826247955
2021,90012,30268,710.0,275.0,0.023457116426589136,985.0,0.03254261926787366
2021,90013,4537,150.0,71.0,0.033061494379545954,221.0,0.04871060171919771
2021,90014,3402,132.0,50.0,0.03880070546737213,182.0,0.053497942386831275
2021,90015,12325,255.0,134.0,0.020689655172413793,389.0,0.031561866125760646
2021,90016,30112,229.0,209.0,0.007604941551540914,438.0,0.014545696068012752
2021,90017,10893,213.0,163.0,0.01955384191682732,376.0,0.0345175800973102
2021,90018,30185,162.0,154.0,0.005366904091436144,316.0,0.010468775882060626
2021,90019,36813,439.0,347.0,0.011925135142476843,786.0,0.021351153125254665
2021,90020,18648,194.0,194.0,0.010403260403260403,388.0,0.020806520806520807
2021,90021,3528,80.0,33.0,0.022675736961451247,113.0,0.03202947845804989
2021,90022,40773,70.0,66.0,0.0017168224069850145,136.0,0.0033355406764280283
2021,90023,27500,47.0,66.0,0.001709090909090909,113.0,0.0041090909090909095
2021,90024,16589,731.0,379.0,0.04406534450539514,1110.0,0.06691180903008018
2021,90025,27154,795.0,458.0,0.02927745451867128,1253.0,0.04614421448037122
2021,90026,35407,532.0,455.0,0.01502527748750247,987.0,0.027875843759708533
2021,90027,26104,633.0,449.0,0.024249157217284708,1082.0,0.0414495862703034
2021,90028,14948,258.0,174.0,0.01725983409151726,432.0,0.028900187316028902
2021,90029,18282,108.0,121.0,0.00590744995077125,229.0,0.012525981840061262
2021,90031,22456,148.0,133.0,0.006590666191663698,281.0,0.012513359458496616
2021,90032,28848,206.0,186.0,0.007140876317249029,392.0,0.013588463671658347
2021,90033,24038,47.0,58.0,0.0019552375405607787,105.0,0.004368083867210251
2021,90034,33782,582.0,422.0,0.017228109644189214,1004.0,0.02971996921437452
2021,90035,17125,396.0,269.0,0.023124087591240877,665.0,0.038832116788321165
2021,90036,21851,517.0,345.0,0.023660244382408126,862.0,0.03944899546931491
2021,90037,34091,41.0,64.0,0.0012026634595641078,105.0,0.0030799917866885687
2021,90038,15369,167.0,122.0,0.010866029019454746,289.0,0.018804086147439652
2021,90039,20000,520.0,384.0,0.026,904.0,0.0452
2021,90040,11485,61.0,37.0,0.005311275576839356,98.0,0.008532868959512408
2021,90041,18024,332.0,286.0,0.01841988459831336,618.0,0.034287616511318245
2021,90042,37555,440.0,399.0,0.01171614964718413,839.0,0.022340567168153375
2021,90043,29566,258.0,187.0,0.008726239599540012,445.0,0.015051072177501184
2021,90044,53565,61.0,99.0,0.0011388033230654345,160.0,0.002987025109679828
2021,90045,92783,731.0,479.0,0.007878598450147118,1210.0,0.013041182113102616
2021,90046,30708,1034.0,588.0,0.03367200729451609,1622.0,0.05282011202292562
2021,90047,33782,126.0,121.0,0.0037297969332780773,247.0,0.007311586051743532
2021,90048,13852,462.0,251.0,0.03335258446433728,713.0,0.051472711521801905
2021,90049,24023,1484.0,682.0,0.06177413312242434,2166.0,0.09016359322316114
2021,90052,11,0.0,0.0,0.0,0.0,0.0
2021,90056,6626,157.0,109.0,0.02369453667370963,266.0,0.040144883791125865
2021,90057,17774,92.0,91.0,0.005176099921233262,183.0,0.010295937886800945
2021,90058,5402,47.0,27.0,0.00870048130322103,74.0,0.0136986301369863
2021,90059,25370,36.0,53.0,0.0014189988175009854,89.0,0.003508080409932992
2021,90061,17807,31.0,32.0,0.001740888414668389,63.0,0.003537934520132532
2021,90062,20501,45.0,66.0,0.0021950148773230574,111.0,0.005414370030730208
2021,90063,42909,110.0,224.0,0.0025635647533151554,334.0,0.007783914796429653
2021,90064,19245,763.0,395.0,0.039646661470511824,1158.0,0.06017147310989868
2021,90065,31290,531.0,404.0,0.01697027804410355,935.0,0.029881751358261426
2021,90066,36020,952.0,655.0,0.026429761243753472,1607.0,0.0446141032759578
2021,90067,3613,267.0,91.0,0.07389980625518959,358.0,0.09908663160808193
2021,90068,14717,716.0,365.0,0.04865121967792349,1081.0,0.07345246993273086
2021,90069,13651,561.0,295.0,0.0410958904109589,856.0,0.06270602886235441
2021,90071,746,24.0,6.0,0.032171581769437,30.0,0.040214477211796246
2021,90073,62,0.0,0.0,0.0,0.0,0.0
2021,90077,6293,508.0,183.0,0.08072461465119975,691.0,0.10980454473224217
2021,90079,20,1.0,0.0,0.05,1.0,0.05
2021,90089,522,14.0,3.0,0.02681992337164751,17.0,0.032567049808429116
2021,90094,6000,422.0,135.0,0.07033333333333333,557.0,0.09283333333333334
2021,90095,750,45.0,16.0,0.06,61.0,0.08133333333333333
2021,90201,58749,73.0,118.0,0.0012425743416909225,191.0,0.003251119167985838
2021,90210,15116,1020.0,358.0,0.06747816882773221,1378.0,0.09116168298491664
2021,90211,7487,251.0,138.0,0.033524776278883395,389.0,0.05195672498998263
2021,90212,8921,333.0,186.0,0.037327653850465194,519.0,0.058177334379553865
2021,90220,34842,61.0,96.0,0.0017507605763159406,157.0,0.00450605590953447
2021,90221,35728,46.0,71.0,0.0012875055978504254,117.0,0.0032747424988804298
2021,90222,19976,22.0,42.0,0.0011013215859030838,64.0,0.0032038446135362435
2021,90230,21996,464.0,330.0,0.02109474449899982,794.0,0.03609747226768503
2021,90232,11909,350.0,224.0,0.029389537324712403,574.0,0.04819884121252834
2021,90240,19813,189.0,154.0,0.00953919143996366,343.0,0.017311865946600717
2021,90241,32601,224.0,224.0,0.0068709548786847026,448.0,0.013741909757369405
2021,90242,29869,105.0,163.0,0.003515350363252871,268.0,0.00897251330811209
2021,90245,14569,324.0,233.0,0.022239000617750016,557.0,0.038231862173107284
2021,90247,33573,169.0,176.0,0.00503380692818634,345.0,0.010276114735054956
2021,90248,13085,107.0,109.0,0.008177302254489874,216.0,0.01650745128009171
2021,90249,21071,124.0,115.0,0.005884865454890608,239.0,0.011342603578377866
2021,90250,63232,437.0,451.0,0.006911057692307692,888.0,0.014043522267206478
2021,90254,14072,619.0,390.0,0.043988061398521884,1009.0,0.07170267197271177
2021,90255,42906,55.0,100.0,0.0012818719992541835,155.0,0.0036125483615345173
2021,90260,23382,121.0,127.0,0.00517492087930887,248.0,0.010606449405525619
2021,90262,43204,63.0,87.0,0.001458198314970836,150.0,0.003471900749930562
2021,90263,230,0.0,0.0,0.0,0.0,0.0
2021,90265,11616,619.0,263.0,0.05328856749311295,882.0,0.0759297520661157
2021,90266,25726,1599.0,862.0,0.06215501826945503,2461.0,0.09566197621083729
2021,90270,16688,16.0,30.0,0.0009587727708533077,46.0,0.00275647171620326
2021,90272,16323,1177.0,533.0,0.07210684310482142,1710.0,0.1047601543833854
2021,90274,21107,1115.0,568.0,0.05282607665703321,1683.0,0.07973658028142322
2021,90275,32736,1249.0,804.0,0.03815371456500489,2053.0,0.06271383186705767
2021,90277,27111,777.0,532.0,0.02865995352439969,1309.0,0.04828298476633101
2021,90278,29912,941.0,658.0,0.03145894624231078,1599.0,0.05345680663278952
2021,90280,62322,103.0,149.0,0.0016527069092776227,252.0,0.004043515933378261
2021,90290,5020,223.0,159.0,0.04442231075697211,382.0,0.07609561752988048
2021,90291,16463,638.0,439.0,0.03875356860839458,1077.0,0.06541942537812064
2021,90292,16352,719.0,351.0,0.04397015655577299,1070.0,0.06543542074363992
2021,90293,8593,240.0,176.0,0.02792971022925637,416.0,0.048411497730711045
2021,90301,23905,72.0,79.0,0.0030119221920100396,151.0,0.006316670152687723
2021,90302,18369,97.0,102.0,0.005280635853884262,199.0,0.010833469432195547
2021,90303,16202,33.0,46.0,0.0020367855820269103,79.0,0.004875941241821997
2021,90304,17002,42.0,45.0,0.002470297612045642,87.0,0.0051170450535231145
2021,90305,10548,85.0,70.0,0.008058399696624953,155.0,0.014694728858551383
2021,90401,5205,179.0,102.0,0.03439000960614794,281.0,0.05398655139289145
2021,90402,7725,615.0,288.0,0.07961165048543689,903.0,0.11689320388349514
2021,90403,15871,534.0,365.0,0.033646273076680736,899.0,0.0566441938126142
2021,90404,13631,318.0,202.0,0.023329176142616096,520.0,0.038148338346416254
2021,90405,18283,697.0,454.0,0.03812284636000656,1151.0,0.06295465733194772
2021,90501,35430,402.0,454.0,0.011346316680779001,856.0,0.024160316116285635
2021,90502,13928,114.0,111.0,0.008184951177484204,225.0,0.01615450890292935
2021,90503,33536,514.0,518.0,0.015326812977099237,1032.0,0.030772900763358778
2021,90504,25380,284.0,316.0,0.011189913317572893,600.0,0.02364066193853428
2021,90505,28308,480.0,410.0,0.01695633743111488,890.0,0.031439875653525504
2021,90506,42,1.0,1.0,0.023809523809523808,2.0,0.047619047619047616
2021,90601,25151,227.0,227.0,0.0090254860641724,454.0,0.0180509721283448
2021,90602,16743,79.0,115.0,0.004718389774831273,194.0,0.011586931852117302
2021,90603,15894,119.0,152.0,0.007487102051088461,271.0,0.017050459292814898
2021,90604,28703,151.0,178.0,0.005260774135107829,329.0,0.011462216493049507
2021,90605,30809,166.0,148.0,0.005388035963517154,314.0,0.0101918270635204
2021,90606,23526,77.0,115.0,0.0032729745813142906,192.0,0.00816118337158888
2021,90620,36469,305.0,335.0,0.008363267432614,640.0,0.017549151334009708
2021,90621,26599,280.0,267.0,0.010526711530508666,547.0,0.020564682882815145
2021,90623,12338,202.0,186.0,0.01637218349813584,388.0,0.03144756038255795
2021,90630,39023,546.0,521.0,0.013991748456038747,1067.0,0.027342849088998797
2021,90631,52047,470.0,399.0,0.009030299536956981,869.0,0.016696447441735356
2021,90638,37789,320.0,341.0,0.00846807271957448,661.0,0.017491862711371035
2021,90639,90,0.0,0.0,0.0,0.0,0.0
2021,90640,46649,200.0,275.0,0.004287337349139317,475.0,0.010182426204205878
2021,90650,73639,278.0,377.0,0.003775173481443257,655.0,0.008894743274623501
2021,90660,46354,124.0,158.0,0.002675065797989386,282.0,0.006083617379298443
2021,90670,19621,158.0,150.0,0.008052596707609194,308.0,0.01569746699964324
2021,90680,22113,107.0,121.0,0.0048387826165603946,228.0,0.010310676977343645
2021,90701,11302,88.0,78.0,0.007786232525216776,166.0,0.014687665899840736
2021,90703,42067,837.0,697.0,0.01989683124539425,1534.0,0.0364656381486676
2021,90704,1893,30.0,1.0,0.01584786053882726,31.0,0.016376122556788168
2021,90706,53452,197.0,268.0,0.003685549652024246,465.0,0.008699393848686673
2021,90710,18957,111.0,150.0,0.0058553568602626995,261.0,0.013768001266023105
2021,90712,24852,218.0,240.0,0.008771929824561403,458.0,0.01842910027361983
2021,90713,22260,155.0,204.0,0.006963162623539982,359.0,0.016127583108715184
2021,90715,14124,78.0,94.0,0.0055225148683092605,172.0,0.012177853299348626
2021,90716,9080,18.0,30.0,0.001982378854625551,48.0,0.0052863436123348016
2021,90717,15807,129.0,162.0,0.008160941355095843,291.0,0.018409565382425507
2021,90720,20081,401.0,386.0,0.019969125043573527,787.0,0.03919127533489368
2021,90723,37279,69.0,131.0,0.0018509080179189355,200.0,0.005364950776576625
2021,90731,39422,253.0,309.0,0.006417736289381563,562.0,0.014255999188270509
2021,90732,15526,168.0,177.0,0.010820559062218215,345.0,0.022220790931340977
2021,90740,20283,344.0,349.0,0.01696001577675886,693.0,0.034166543410738055
2021,90742,924,20.0,18.0,0.021645021645021644,38.0,0.04112554112554113
2021,90743,342,12.0,8.0,0.03508771929824561,20.0,0.05847953216374269
2021,90744,36892,52.0,67.0,0.0014095196790632116,119.0,0.0032256315732408112
2021,90745,43745,179.0,210.0,0.004091896216710481,389.0,0.008892444850840096
2021,90746,22767,139.0,146.0,0.0061053278868537795,285.0,0.012518118329160628
2021,90747,46,0.0,0.0,0.0,0.0,0.0
2021,90755,10583,154.0,169.0,0.01455163942171407,323.0,0.03052064631956912
2021,90802,21454,250.0,243.0,0.011652838631490631,493.0,0.022979397781299524
2021,90803,22741,550.0,516.0,0.024185392023217976,1066.0,0.04687568708500066
2021,90804,21719,141.0,181.0,0.006492011602744141,322.0,0.014825728624706477
2021,90805,59875,179.0,229.0,0.002989561586638831,408.0,0.00681419624217119
2021,90806,28113,205.0,167.0,0.007292000142282929,372.0,0.013232312453313414
2021,90807,24232,372.0,334.0,0.01535160118851106,706.0,0.02913502806206669
2021,90808,31202,419.0,494.0,0.01342862637010448,913.0,0.02926094481123005
2021,90810,25991,48.0,93.0,0.0018467931206956254,141.0,0.0054249547920434
2021,90813,27947,69.0,97.0,0.0024689591011557593,166.0,0.005939814649157334
2021,90814,12441,205.0,257.0,0.016477775098464754,462.0,0.03713527851458886
2021,90815,29533,407.0,479.0,0.013781193918667254,886.0,0.030000338604273185
2021,90822,13,0.0,0.0,0.0,0.0,0.0
2021,90831,85,0.0,0.0,0.0,0.0,0.0
2021,90840,83,0.0,0.0,0.0,0.0,0.0
2021,91001,27729,665.0,476.0,0.023982112589707526,1141.0,0.041148256338129754
2021,91006,24686,689.0,470.0,0.0279105565907802,1159.0,0.04694968808231386
2021,91007,21786,503.0,357.0,0.02308822179381254,860.0,0.039474892132562195
2021,91008,959,41.0,17.0,0.04275286757038582,58.0,0.06047966631908238
2021,91010,19837,123.0,152.0,0.006200534354993194,275.0,0.013862983314009175
2021,91011,16349,845.0,381.0,0.051685118355862744,1226.0,0.0749892959814056
2021,91016,30765,398.0,394.0,0.012936778807085974,792.0,0.025743539736713797
2021,91020,5688,75.0,73.0,0.013185654008438819,148.0,0.026019690576652602
2021,91024,8451,222.0,174.0,0.026269080582179624,396.0,0.046858359957401494
2021,91030,17719,554.0,348.0,0.03126587279191828,902.0,0.050905807325469836
2021,91040,17073,205.0,212.0,0.012007262929772155,417.0,0.02442452995958531
2021,91042,20937,185.0,219.0,0.008836031905239529,404.0,0.01929598318765821
2021,91046,167,1.0,0.0,0.005988023952095809,1.0,0.005988023952095809
2021,91101,13565,256.0,204.0,0.01887209730925175,460.0,0.03391079985256174
2021,91103,18082,307.0,167.0,0.016978210374958523,474.0,0.026213914390001106
2021,91104,24231,406.0,342.0,0.016755395980355744,748.0,0.030869547274152944
2021,91105,10137,474.0,255.0,0.04675939627108612,729.0,0.07191476768274638
2021,91106,15877,378.0,223.0,0.02380802418592933,601.0,0.037853498771808276
2021,91107,25107,648.0,406.0,0.025809535189389412,1054.0,0.04198032421237105
2021,91108,9750,568.0,247.0,0.058256410256410256,815.0,0.0835897435897436
2021,91125,113,0.0,1.0,0.0,1.0,0.008849557522123894
2021,91201,16028,179.0,232.0,0.011167956076865486,411.0,0.025642625405540305
2021,91202,15839,253.0,221.0,0.01597323063324705,474.0,0.029926131700233602
2021,91203,10691,141.0,121.0,0.013188663361706108,262.0,0.024506594331680853
2021,91204,11733,90.0,126.0,0.0076706724622858605,216.0,0.018409613909486065
2021,91205,22276,145.0,277.0,0.0065092476207577665,422.0,0.01894415514455019
2021,91206,22456,342.0,362.0,0.015229782686141788,704.0,0.031350195938724616
2021,91207,7451,188.0,141.0,0.025231512548651188,329.0,0.04415514696013958
2021,91208,12695,304.0,220.0,0.023946435604568727,524.0,0.04127609294998031
2021,91210,248,16.0,4.0,0.06451612903225806,20.0,0.08064516129032258
2021,91214,24499,403.0,373.0,0.016449651006163517,776.0,0.03167476223519327
2021,91301,20212,567.0,375.0,0.028052641994854542,942.0,0.046605976647536115
2021,91302,20265,986.0,460.0,0.04865531704909943,1446.0,0.07135455218356773
2021,91303,18175,98.0,110.0,0.005392022008253095,208.0,0.011444291609353507
2021,91304,35370,361.0,321.0,0.010206389595702572,682.0,0.01928187729714447
2021,91306,33638,211.0,240.0,0.006272667816160295,451.0,0.013407455853499018
2021,91307,19627,458.0,305.0,0.02333520150812656,763.0,0.03887501910633311
2021,91311,31379,459.0,378.0,0.014627617196214028,837.0,0.026673890181331462
2021,91316,19684,507.0,345.0,0.025756959967486285,852.0,0.04328388538914855
2021,91320,37290,759.0,455.0,0.020353982300884955,1214.0,0.032555644945025476
2021,91321,25220,200.0,266.0,0.007930214115781126,466.0,0.018477398889770024
2021,91324,21026,235.0,249.0,0.01117663844763626,484.0,0.023019119185769998
2021,91325,23817,292.0,316.0,0.01226015031280178,608.0,0.02552798421295713
2021,91326,28546,993.0,676.0,0.034785959503958526,1669.0,0.05846703566173895
2021,91330,134,1.0,1.0,0.007462686567164179,2.0,0.014925373134328358
2021,91331,73080,126.0,228.0,0.0017241379310344827,354.0,0.004844006568144499
2021,91335,53241,287.0,363.0,0.005390582445859394,650.0,0.012208636201423715
2021,91340,25912,66.0,94.0,0.002547082432849645,160.0,0.006174745291756715
2021,91342,72601,334.0,395.0,0.004600487596589578,729.0,0.01004118400572995
2021,91343,42393,279.0,326.0,0.006581275210530041,605.0,0.014271224022833958
2021,91344,41023,573.0,542.0,0.013967774175462546,1115.0,0.027179874704434098
2021,91345,15292,66.0,75.0,0.004315982212921789,141.0,0.009220507454878367
2021,91350,32490,597.0,530.0,0.01837488457987073,1127.0,0.03468759618344106
2021,91351,26111,180.0,243.0,0.00689364635594194,423.0,0.01620006893646356
2021,91352,37269,144.0,181.0,0.003863801014247766,325.0,0.008720384233545306
2021,91354,23979,602.0,588.0,0.025105300471245675,1190.0,0.04962675674548563
2021,91355,27096,426.0,431.0,0.015721877767936227,857.0,0.031628284617655746
2021,91356,21349,594.0,373.0,0.027823317251393507,967.0,0.045294861586022764
2021,91360,34278,438.0,394.0,0.012777875021879923,832.0,0.02427212789544314
2021,91361,16960,587.0,288.0,0.034610849056603776,875.0,0.05159198113207547
2021,91362,31311,841.0,514.0,0.026859570119127464,1355.0,0.04327552617291048
2021,91364,20560,583.0,404.0,0.02835603112840467,987.0,0.04800583657587549
2021,91367,30849,609.0,460.0,0.019741320626276378,1069.0,0.03465266297124704
2021,91371,38,0.0,0.0,0.0,0.0,0.0
2021,91377,10832,338.0,188.0,0.03120384047267356,526.0,0.04855982274741507
2021,91381,14512,497.0,364.0,0.03424751929437707,861.0,0.05933020948180816
2021,91384,18656,210.0,241.0,0.011256432246998285,451.0,0.024174528301886794
2021,91387,32152,424.0,452.0,0.013187360039810898,876.0,0.027245583478477234
2021,91390,16859,198.0,237.0,0.011744468829705201,435.0,0.02580224212586749
2021,91401,26912,346.0,340.0,0.012856718192627825,686.0,0.02549048751486326
2021,91402,43799,115.0,168.0,0.0026256307221626065,283.0,0.006461334733669719
2021,91403,17720,597.0,414.0,0.03369074492099323,1011.0,0.057054176072234765
2021,91405,39373,340.0,610.0,0.00863535925634318,950.0,0.024128209686841238
2021,91406,39017,328.0,347.0,0.00840659199835969,675.0,0.017300151216136556
2021,91411,15583,195.0,206.0,0.012513636655329527,401.0,0.025733170763010974
2021,91423,22500,630.0,442.0,0.028,1072.0,0.04764444444444445
2021,91436,12700,815.0,399.0,0.0641732283464567,1214.0,0.09559055118110237
2021,91501,14361,202.0,197.0,0.014065872850080078,399.0,0.02778358053060372
2021,91502,8413,104.0,88.0,0.012361820991322953,192.0,0.02282182336859622
2021,91504,19191,261.0,244.0,0.013600125058621229,505.0,0.02631441821687249
2021,91505,24165,389.0,304.0,0.016097661907717775,693.0,0.02867783985102421
2021,91506,14918,225.0,199.0,0.015082450730660946,424.0,0.028422040488001073
2021,91601,23928,280.0,295.0,0.01170177198261451,575.0,0.024030424607154797
2021,91602,13517,322.0,271.0,0.023821853961677887,593.0,0.04387068136420803
2021,91604,21045,819.0,545.0,0.03891660727013543,1364.0,0.06481349489189832
2021,91605,39266,181.0,224.0,0.004609585901288646,405.0,0.010314266795701115
2021,91606,28895,203.0,228.0,0.007025436926803946,431.0,0.01491607544557882
2021,91607,19514,341.0,287.0,0.017474633596392335,628.0,0.03218202316285743
2021,91608,285,3.0,1.0,0.010526315789473684,4.0,0.014035087719298246
2021,91701,31873,260.0,312.0,0.008157374580365827,572.0,0.01794622407680482
2021,91702,42683,320.0,317.0,0.007497130004919992,637.0,0.014923974416043859
2021,91706,57366,208.0,295.0,0.0036258410905414358,503.0,0.008768259944915107
2021,91708,9302,188.0,157.0,0.02021070737475812,345.0,0.03708879810793378
2021,91709,62016,1252.0,961.0,0.020188338493292053,2213.0,0.0356843395252838
2021,91710,66293,579.0,573.0,0.008733953811111278,1152.0,0.017377400328843166
2021,91711,24406,495.0,477.0,0.020281897893960503,972.0,0.03982627222814062
2021,91722,27038,128.0,182.0,0.004734077964346476,310.0,0.01146534506990162
2021,91723,14252,89.0,108.0,0.006244737580690429,197.0,0.013822621386472073
2021,91724,20686,158.0,203.0,0.007638016049502079,361.0,0.01745141641690032
2021,91730,51301,334.0,457.0,0.0065105943353930724,791.0,0.015418802752382995
2021,91731,19850,102.0,132.0,0.005138539042821159,234.0,0.011788413098236776
2021,91732,40471,188.0,268.0,0.004645301573966544,456.0,0.011267327221961405
2021,91733,31067,128.0,192.0,0.004120127466443493,320.0,0.010300318666108733
2021,91737,19607,274.0,241.0,0.013974600907839037,515.0,0.026266129443566072
2021,91739,29478,590.0,438.0,0.020014926385779227,1028.0,0.034873464956917025
2021,91740,20334,175.0,176.0,0.008606275204091669,351.0,0.01726172912363529
2021,91741,21388,309.0,303.0,0.014447353656255844,612.0,0.028614176173555265
2021,91744,61154,146.0,254.0,0.0023874153775713773,400.0,0.006540864048140759
2021,91745,42782,507.0,561.0,0.011850778364732832,1068.0,0.024963769809733066
2021,91746,24848,86.0,126.0,0.003461043142305216,212.0,0.00853187379265937
2021,91748,35106,525.0,503.0,0.014954708596821057,1028.0,0.02928274369053723
2021,91750,27614,318.0,334.0,0.011515897733033967,652.0,0.02361121170420801
2021,91752,31495,230.0,225.0,0.007302746467693285,455.0,0.014446737577393237
2021,91754,25221,340.0,314.0,0.013480829467507236,654.0,0.025930771975734505
2021,91755,20099,224.0,221.0,0.011144833076272452,445.0,0.022140404995273397
2021,91759,415,3.0,4.0,0.007228915662650603,7.0,0.016867469879518072
2021,91761,54837,310.0,398.0,0.005653117420719587,708.0,0.012910990754417638
2021,91762,47239,230.0,260.0,0.004868858358559665,490.0,0.01037278519867059
2021,91763,29170,119.0,163.0,0.004079533767569421,282.0,0.009667466575248543
2021,91764,38837,123.0,188.0,0.0031670829363751062,311.0,0.008007827587094781
2021,91765,36691,890.0,769.0,0.02425662969120493,1659.0,0.04521544793001008
2021,91766,50564,238.0,293.0,0.004706906099201012,531.0,0.01050154259947789
2021,91767,34456,127.0,169.0,0.0036858602275365686,296.0,0.008590666357093104
2021,91768,23642,91.0,122.0,0.0038490821419507656,213.0,0.009009390068522121
2021,91770,48713,386.0,511.0,0.00792396280253731,897.0,0.018413975735429966
2021,91773,27810,273.0,346.0,0.009816612729234089,619.0,0.022258180510607694
2021,91775,17145,335.0,283.0,0.019539224263633713,618.0,0.03604549431321085
2021,91776,27917,269.0,300.0,0.009635705842318302,569.0,0.0203818461869112
2021,91780,26558,462.0,424.0,0.01739588824459673,886.0,0.033360945854356505
2021,91784,23549,367.0,361.0,0.015584525882203066,728.0,0.030914263875323793
2021,91786,39994,206.0,337.0,0.005150772615892384,543.0,0.013577036555483323
2021,91789,34937,870.0,621.0,0.02490196639665684,1491.0,0.0426768182728912
2021,91790,34050,232.0,268.0,0.006813509544787078,500.0,0.014684287812041116
2021,91791,26042,316.0,348.0,0.012134244681668075,664.0,0.025497273634897472
2021,91792,20767,156.0,185.0,0.007511917946742428,341.0,0.016420282178456206
2021,91801,35395,329.0,454.0,0.009295098177708716,783.0,0.02212176861138579
2021,91803,22063,238.0,285.0,0.010787290939582106,523.0,0.023704845215972443
2021,91901,14817,96.0,85.0,0.006479044340959708,181.0,0.012215698184517784
2021,91902,15981,169.0,111.0,0.010575057881233965,280.0,0.017520805957074025
2021,91905,2314,1.0,6.0,0.000432152117545376,7.0,0.003025064822817632
2021,91906,4863,8.0,16.0,0.001645075056549455,24.0,0.004935225169648365
2021,91910,60780,348.0,275.0,0.005725567620927937,623.0,0.0102500822639026
2021,91911,69520,180.0,156.0,0.002589182968929804,336.0,0.0048331415420023015
2021,91913,38252,488.0,333.0,0.012757502875666632,821.0,0.021462930042873574
2021,91914,13804,272.0,142.0,0.019704433497536946,414.0,0.029991306867574615
2021,91915,23224,348.0,196.0,0.014984498794350671,544.0,0.02342404409231829
2021,91916,2583,8.0,5.0,0.003097173828881146,13.0,0.005032907471931862
2021,91917,983,4.0,6.0,0.004069175991861648,10.0,0.01017293997965412
2021,91931,576,1.0,0.0,0.001736111111111111,1.0,0.001736111111111111
2021,91932,17533,70.0,57.0,0.003992471339759311,127.0,0.007243483716420464
2021,91934,796,3.0,1.0,0.0037688442211055275,4.0,0.005025125628140704
2021,91935,8854,99.0,72.0,0.011181386943754236,171.0,0.019313304721030045
2021,91941,25648,369.0,235.0,0.014387086712414223,604.0,0.0235495945102932
2021,91942,28982,197.0,164.0,0.0067973224760195985,361.0,0.012456007176868402
2021,91945,21510,68.0,77.0,0.0031613203161320316,145.0,0.006741050674105067
2021,91948,199,0.0,2.0,0.0,2.0,0.010050251256281407
2021,91950,43135,82.0,65.0,0.001901008461805958,147.0,0.0034079054132375103
2021,91962,2552,6.0,7.0,0.0023510971786833857,13.0,0.005094043887147335
2021,91963,2409,1.0,3.0,0.00041511000415110004,4.0,0.0016604400166044002
2021,91977,46385,171.0,174.0,0.0036865365958822895,345.0,0.007437749272394093
2021,91978,8130,40.0,36.0,0.004920049200492005,76.0,0.00934809348093481
2021,91980,3949,1.0,0.0,0.0002532286654849329,1.0,0.0002532286654849329
2021,92003,5037,69.0,53.0,0.0136986301369863,122.0,0.024220766329164187
2021,92004,4637,15.0,10.0,0.003234850118611171,25.0,0.0053914168643519516
2021,92007,9085,228.0,129.0,0.025096312603192075,357.0,0.03929554210236654
2021,92008,23646,413.0,298.0,0.017465956187092953,711.0,0.030068510530322255
2021,92009,34354,1107.0,621.0,0.03222332188391454,1728.0,0.0502998195261105
2021,92010,14285,313.0,216.0,0.02191109555477774,529.0,0.03703185159257963
2021,92011,19098,533.0,308.0,0.02790868153733375,841.0,0.04403602471462981
2021,92014,11635,576.0,265.0,0.04950580146110872,841.0,0.07228190803609798
2021,92019,34203,247.0,179.0,0.007221588749524895,426.0,0.012455047802824314
2021,92020,43804,219.0,200.0,0.004999543420692174,419.0,0.009565336498949868
2021,92021,50310,184.0,153.0,0.0036573245875571457,337.0,0.006698469489167164
2021,92024,42477,1269.0,695.0,0.029874991171692917,1964.0,0.04623678696706453
2021,92025,37489,262.0,226.0,0.006988716690229134,488.0,0.013017151697831363
2021,92026,40238,367.0,326.0,0.009120731646702122,693.0,0.01722252597047567
2021,92027,42182,249.0,254.0,0.005902991797449149,503.0,0.011924517566734625
2021,92028,42987,385.0,329.0,0.008956196059273733,714.0,0.016609672691744015
2021,92029,21108,319.0,236.0,0.015112753458404396,555.0,0.026293348493462196
2021,92036,4557,14.0,18.0,0.0030721966205837174,32.0,0.007022163704191354
2021,92037,28586,1273.0,510.0,0.04453228853284825,1783.0,0.06237318967326663
2021,92040,36134,138.0,159.0,0.0038191177284551945,297.0,0.008219405546023136
2021,92054,28593,235.0,232.0,0.008218794809918512,467.0,0.016332668835029554
2021,92055,1881,2.0,7.0,0.001063264221158958,9.0,0.004784688995215311
2021,92056,42774,344.0,397.0,0.008042268667882359,741.0,0.017323607799130312
