Zip Code,2019,2020,2021,2022,2023,2024,2025
94043,0.034504665475481436,0.04376097016116164,0.04997291440953413,0.07552988186240445,0.08365502905866881,0.11576039906006513,0.2204186558942343
90401,0.0334921107472462,0.034189332928126426,0.03439000960614794,0.047610588026292415,0.23294485503126777,0.24265138154027044,0.21466473709599615
92618,0.027077997016353758,0.04184058335428715,0.0586033960438889,0.07978374465582373,0.1170087730344625,0.16131898509230921,0.20172785360505124
90079,0.014084507042253521,0.02631578947368421,0.05,0.0,0.09090909090909091,0.125,0.2
92657,0.05401444572385638,0.06560657118786857,0.09273493677163402,0.10092732370066854,0.136096537250787,0.16498070706017312,0.19619388076963515
90077,0.043715138150214036,0.05653942017578381,0.08072461465119975,0.09427800653130768,0.12491344689101233,0.1575706689056815,0.19565524051347158
94022,0.0657601189843833,0.08315680842974309,0.10313244183916469,0.109450421634196,0.13384606554554324,0.16483389281166802,0.19376535267282724
90094,0.037434795949677815,0.05210360832459949,0.07033333333333333,0.09333333333333334,0.12507987220447284,0.1587582435258163,0.19087615283267456
94024,0.05542970067961633,0.07690788824168229,0.0923203510696654,0.10313784669823593,0.12741192902591691,0.15868294184018875,0.1891724351689224
95391,0.024368304849129118,0.04554850140262808,0.0535181236673774,0.07176165803108808,0.1016730225119941,0.15610124230813885,0.18908039460256265
94582,0.03822706065318818,0.06382719805293581,0.0751291181471145,0.08649789029535865,0.11496579859513512,0.1571082879612825,0.18858053459214047
94027,0.06936164025010906,0.08838309193023944,0.11035087719298245,0.11438063597532036,0.13330193122939238,0.15756902570612505,0.18505395393783217
92602,0.022634277723105608,0.037262839584451056,0.050854353132628156,0.06887923708809367,0.10393764642277888,0.1455175400606323,0.18242872228088702
94028,0.05400263427484268,0.07444728530606107,0.09628610729023383,0.10336538461538461,0.12308663405396876,0.1522185378177799,0.18208613066972326
94107,0.019434416365824308,0.029861796643632775,0.044408340102897376,0.05725842128547052,0.0958955223880597,0.17511680221491607,0.18032114392873885
94301,0.06415036907389088,0.08112531172069826,0.09823878219311444,0.10539845758354756,0.12318473488686255,0.15009796405145243,0.17987096774193548
91436,0.03342864923747277,0.04325752833994019,0.0641732283464567,0.08068097705403404,0.10694605568445475,0.1432024611778494,0.1767292784734645
95070,0.05336211190436659,0.07058465080063644,0.0868988517072801,0.09355711965349214,0.11595610721352761,0.14534842082646995,0.17607288766766693
94538,0.024419520612176,0.03835280814172635,0.04022825691043749,0.05946390460713097,0.08305870631514409,0.13672150730303523,0.17195725553981497
92603,0.034518289541473464,0.04643298432724199,0.06165540540540541,0.07409866542726247,0.1042458393395361,0.1374862254488883,0.17159457714654616
90210,0.03844510892780863,0.045830405880127545,0.06747816882773221,0.08442865600947307,0.1150335801618736,0.13986867336858622,0.1714216925484531
90067,0.041979010494752625,0.05543087971274686,0.07389980625518959,0.08316008316008316,0.115625,0.14027149321266968,0.17138405608932744
90402,0.04543954230388381,0.05797266514806378,0.07961165048543689,0.09203798392987582,0.11853008286297587,0.14088499938370516,0.1700189753320683
94539,0.051381860646165824,0.0668232476743115,0.07456162015312423,0.08398715689351327,0.10546930976833055,0.13945259408539157,0.16935408048138398
94105,0.014284699026366286,0.02414860681114551,0.02611913226438366,0.03283460835420757,0.04222457907994167,0.12567013560391044,0.1691065118626956
90272,0.04146755867048954,0.053428897214530056,0.07210684310482142,0.08780068728522336,0.11271481523082107,0.1407111511196129,0.1684661525278492
94568,0.03017475306631933,0.044008653499459156,0.05575370342005646,0.06836993243243243,0.0957165631817419,0.13450796780023,0.163619039896205
92620,0.02227883390612608,0.034203483731630596,0.044907037185125946,0.06074264863704658,0.0895399458759854,0.12747237440802303,0.16345952486213555
92130,0.02803522847788998,0.041674127126230975,0.054216583341194224,0.06822222222222223,0.09513065954044642,0.1290511900880339,0.16106597335066625
90049,0.033912148006107735,0.04382269273702784,0.06177413312242434,0.0766307541625857,0.0998670004694101,0.12853218210361067,0.1610431883137504
95138,0.04628258770518185,0.06081901232990481,0.0694980694980695,0.07636507517805328,0.10214233600848975,0.1331972609955228,0.15951040712135095
91302,0.026791436995257017,0.03387921323975392,0.04865531704909943,0.06398377356751025,0.09105022831050229,0.1249600657204144,0.1572245201468606
95014,0.042164816396242526,0.05624404194470925,0.0652929139104364,0.07520368152896152,0.09485617517698802,0.12675693403298352,0.15601429138547043
94306,0.03998125146472932,0.05475941918952264,0.06710484469415881,0.08006689662381102,0.09810948374363769,0.12516699208714419,0.15478278815395727
95030,0.04882417068992369,0.061651493371665866,0.0786629121627759,0.08778625954198473,0.10730042454008158,0.1314581420582589,0.15442930153321976
91108,0.032546494992846925,0.042776358993068225,0.058256410256410256,0.06975845410628019,0.09540937056318032,0.1300303720577069,0.15437277022466492
94158,0.02771362586605081,0.04661280298321939,0.06799750467872738,0.07732256203115984,0.0969626168224299,0.12599352369738004,0.1516083916083916
94957,0.039865513928914506,0.054259876249405044,0.06640625,0.079002079002079,0.09723593287265547,0.1203749383325111,0.15084658799384298
91381,0.015374881366656122,0.024094857650117305,0.03424751929437707,0.04745098039215686,0.0756202737328917,0.11440202961826657,0.15031098825155495
92127,0.024129600682108853,0.037876879146720416,0.049817171273950564,0.06426476749057394,0.08819711073667928,0.1222173960256271,0.14917557333906226
94506,0.02693930542031808,0.04106460333737298,0.052126410374227806,0.06275566677895952,0.08904864605799186,0.11878701729447998,0.14836232639711808
95135,0.04781491002570694,0.060286970608655406,0.06681195516811955,0.0697320341047503,0.09075887392900857,0.12127503663898388,0.14715248009797918
94920,0.03362690152121697,0.04845614354677111,0.06469790253574037,0.07465261140392908,0.09571144561204203,0.11814067508957193,0.1457790641582248
95113,0.02923686818632309,0.041304347826086954,0.04974160206718346,0.059618930547019056,0.0761789600967352,0.0994912379875636,0.14481969089868346
92694,0.026862302483069977,0.03545541150644079,0.04785651426895193,0.06630994847403884,0.08823417165973362,0.11657071614535587,0.14473963117360278
94065,0.038066347000685,0.056110223642172524,0.0649264461895808,0.07103709949409781,0.08634190989525069,0.10984095427435388,0.1442646023926812
92823,0.020451843043995242,0.03343666961913198,0.04440375371938659,0.06254158349966733,0.08300395256916997,0.11593250054788516,0.14364885834626467
94304,0.04291497975708502,0.038661710037174724,0.046511627906976744,0.05608591885441527,0.07115085536547434,0.1020704685797312,0.14350453172205438
94563,0.03399907642576772,0.04812152133580705,0.06294014084507042,0.07355401529636711,0.09402362343538814,0.11964171465131158,0.1433568506551254
92091,0.04618040569702201,0.04473942969518191,0.05551839464882943,0.07049459920409323,0.09355742296918768,0.11214410226612434,0.14303253529772866
92782,0.020062085900940555,0.0326683748169839,0.04267762203963267,0.05685307527682144,0.0773493419533595,0.11150076431975542,0.14192158931082982
91011,0.0247032402951556,0.036646641179683234,0.051685118355862744,0.06224876536120363,0.0866456480126112,0.11296368824483859,0.1416004540295119
94708,0.035722334910975886,0.04852824184566428,0.06060606060606061,0.06887417218543046,0.08926417370325694,0.11692865779927449,0.14130301919080798
94025,0.04056538380398421,0.05433462846041768,0.0671576832942752,0.07538781384935231,0.09334436243318911,0.11671904462602137,0.14124293785310735
91326,0.015097456227287743,0.023678395937077466,0.034785959503958526,0.048917877260598874,0.07539605560944067,0.11017404213651726,0.14086643283723577
95120,0.0418327281315502,0.05354156712852365,0.06373504940197608,0.07108528349301084,0.08875758242449006,0.11572700296735905,0.1397619197581407
90266,0.04177193868957386,0.047594269261456275,0.06215501826945503,0.0728822276100213,0.09324735545573105,0.11512052593133675,0.1379246056899959
92518,0.005813953488372093,0.0036452004860267314,0.006443298969072165,0.008105369807497468,0.0053475935828877,0.05300127713920817,0.1377726750861079
92067,0.04095848425745333,0.04918032786885246,0.06935193995136907,0.07382053654024051,0.09397701149425287,0.11641169548293655,0.13696519216823785
95032,0.04054451493634721,0.052545999144201966,0.06426989586769072,0.07039606175878273,0.08896954674220964,0.11207920792079208,0.13627732391256347
91708,0.009989754098360656,0.015882216554602365,0.02021070737475812,0.03396946564885496,0.06435074692831257,0.1000081373586134,0.13491402166502536
95134,0.023062598481592894,0.0365157670729348,0.04112694300518135,0.051639046184217365,0.06906091768022132,0.0995850622406639,0.13477144324601953
94040,0.03094112591319295,0.043513989434552924,0.053269080489710866,0.06338176458201726,0.08157981259247082,0.10724278519465985,0.13242294186500195
94618,0.03121067203624465,0.043008005450519506,0.053180778032036614,0.06698138416317806,0.0842228002511436,0.11018333635868578,0.1315983078903807
94305,0.06337719298245614,0.04338649155722327,0.0408483896307934,0.05417837975977511,0.07602930032836575,0.10586517400827453,0.13093250655854996
90024,0.022906440577123308,0.031506280494134745,0.04406534450539514,0.05665641726454846,0.07677682715428061,0.10170253413496656,0.13068442811208084
94555,0.05408671451589278,0.055010913395730825,0.054753768844221104,0.05982121478170644,0.07788199454866121,0.10720153889311906,0.13025796419600494
94087,0.03232468557107718,0.043635339933374,0.05020272189654727,0.05901136799080342,0.07637967968989084,0.10281175135544067,0.13019099351673383
94707,0.03203411683030844,0.04653475191408969,0.058524173027989825,0.07310976879816705,0.08924269404001257,0.11200338123415046,0.12919373735222067
92625,0.038894663894663895,0.041951219512195125,0.0603430671839902,0.06863927279473148,0.09043810216324305,0.10991122906561727,0.12915924641484675
92617,0.029387920551276855,0.041178845377472746,0.048672566371681415,0.05877413937867338,0.0736884261113336,0.10161163522012578,0.12878349720454985
